cik,ticker,company_name,company_name_normalized
1610940,BDRY,Amplify Commodity Trust,amplify commodity trust
1611005,KEN,Kenon Holdings Ltd.,kenon holdings
1611046,MDLK,ModuLink Inc.,modulink
1611052,PCOR,"PROCORE TECHNOLOGIES, INC.",procore technologies
1611115,OMDA,"Omada Health, Inc.",omada health
1611547,UE,Urban Edge Properties,urban edge properties
1611647,FRPT,"Freshpet, Inc.",freshpet
1611746,SPRC,SciSparc Ltd.,scisparc
1611747,SCNI,Scinai Immunotherapeutics Ltd.,scinai immunotherapeutics
1611842,PYPD,PolyPid Ltd.,polypid
1611983,LBRDA,Liberty Broadband Corp,liberty broadband
1611983,LBRDB,Liberty Broadband Corp,liberty broadband
1611983,LBRDK,Liberty Broadband Corp,liberty broadband
1611983,LBRDP,Liberty Broadband Corp,liberty broadband
1612042,ASND,Ascendis Pharma A/S,ascendis pharma a/s
1612630,JYNT,JOINT Corp,joint
1612720,NEXT,NextDecade Corp,nextdecade
1612940,PRQR,ProQR Therapeutics N.V.,proqr therapeutics n.v
1613103,MDT,Medtronic plc,medtronic plc
1613780,DBVTF,DBV Technologies S.A.,dbv technologies s.a
1613780,DBVT,DBV Technologies S.A.,dbv technologies s.a
1613979,ZPHYF,ZEPHYR MINERALS LTD.,zephyr minerals
1614178,YEXT,"Yext, Inc.",yext
1614744,PPBT,PURPLE BIOTECH LTD.,purple biotech
1614806,RPT,Rithm Property Trust Inc.,rithm property trust
1614806,RPT-PC,Rithm Property Trust Inc.,rithm property trust
1615063,INSE,"Inspired Entertainment, Inc.",inspired entertainment
1615165,VERI,"Veritone, Inc.",veritone
1615219,DCOY,Decoy Therapeutics Inc.,decoy therapeutics
1615903,IFS,Intercorp Financial Services Inc.,intercorp financial services
1615905,JGH,Nuveen Global High Income Fund,nuveen global high income fund
1616000,XHR,"Xenia Hotels & Resorts, Inc.",xenia hotels & resorts
1616156,WEWA,"WEWARDS, INC.",wewards
1616262,RMCF,"Rocky Mountain Chocolate Factory, Inc.",rocky mountain chocolate factory
1616533,PENG,"Penguin Solutions, Inc.",penguin solutions
1616543,SENS,"Senseonics Holdings, Inc.",senseonics holdings
1616678,BST,BlackRock Science & Technology Trust,blackrock science & technology trust
1616707,W,Wayfair Inc.,wayfair
1616736,GGBY,Alpha Investment Inc.,alpha investment
1616862,AXTA,Axalta Coating Systems Ltd.,axalta coating systems
1616885,RVLGF,Revival Gold Inc.,revival gold
1617242,KRNY,Kearny Financial Corp.,kearny financial
1617406,PK,Park Hotels & Resorts Inc.,park hotels & resorts
1617553,ZIP,"ZIPRECRUITER, INC.",ziprecruiter
1617640,ZG,"ZILLOW GROUP, INC.",zillow group
1617640,Z,"ZILLOW GROUP, INC.",zillow group
1617867,AMIX,"Autonomix Medical, Inc.",autonomix medical
1618181,GLDM,World Gold Trust,world gold trust
1618563,NSA-PB,National Storage Affiliates Trust,national storage affiliates trust
1618563,NSA,National Storage Affiliates Trust,national storage affiliates trust
1618563,NSA-PA,National Storage Affiliates Trust,national storage affiliates trust
1618673,PFGC,Performance Food Group Co,performance food group
1618732,NTNX,"Nutanix, Inc.",nutanix
1618755,RSTRF,Restaurant Brands International Limited Partnership,restaurant brands international limited partnership
1618755,QSP,Restaurant Brands International Limited Partnership,restaurant brands international limited partnership
1618756,QSR,Restaurant Brands International Inc.,restaurant brands international
1618835,EVFM,"Evofem Biosciences, Inc.",evofem biosciences
1619096,SNTW,Summit Networks Inc.,summit networks
1619227,CLOW,"Cloudweb, Inc.",cloudweb
1619312,LTSV,"Lightstone Value Plus REIT IV, Inc.",lightstone value plus reit iv
1619544,JFU,9F Inc.,9f
1619762,BRSL,Brightstar Lottery PLC,brightstar lottery plc
1619856,CRBU,"Caribou Biosciences, Inc.",caribou biosciences
1620393,NXRT,"NexPoint Residential Trust, Inc.",nexpoint residential trust
1620459,JRVR,"James River Group Holdings, Inc.",james river group holdings
1620463,LONA,"LeonaBio, Inc.",leonabio
1620533,SHAK,Shake Shack Inc.,shake shack
1620678,ANPCF,ANGLE plc,angle plc
1620737,OGI,ORGANIGRAM GLOBAL INC.,organigram global
1620749,PHCI,Panamera Holdings Corp,panamera holdings
1621221,ARTL,"ARTELO BIOSCIENCES, INC.",artelo biosciences
1621227,ADAPY,Adaptimmune Therapeutics PLC,adaptimmune therapeutics plc
1621434,BSM,"Black Stone Minerals, L.P.",black stone minerals
1621672,SLE,"Super League Enterprise, Inc.",super league enterprise
1621832,AQMS,"Aqua Metals, Inc.",aqua metals
1621888,CFSU,Complete Financial Solutions Inc.,complete financial solutions
1621906,WSTRF,Western Uranium & Vanadium Corp.,western uranium & vanadium
1621910,PTHRF,Pantheon Resources plc,pantheon resources plc
1622148,HGLB,HIGHLAND GLOBAL ALLOCATION FUND,highland global allocation fund
1622194,DEA,"Easterly Government Properties, Inc.",easterly government properties
1622229,COGT,"Cogent Biosciences, Inc.",cogent biosciences
1622244,OWPC,"One World Products, Inc.",one world products
1622345,POLA,"Polar Power, Inc.",polar power
1622536,TLN,Talen Energy Corp,talen energy
1622629,SXGCF,Southern Cross Gold Consolidated Ltd.,southern cross gold consolidated
1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",acro biomedical co
1623526,STOK,"Stoke Therapeutics, Inc.",stoke therapeutics
1623925,AM,Antero Midstream Corp,antero midstream
1624322,BFST,"Business First Bancshares, Inc.",business first bancshares
1624326,PAVM,PAVmed Inc.,pavmed
1624512,BOXL,Boxlight Corp,boxlight
1624517,FRQND,"Frequency Holdings, Inc",frequency holdings
1624794,CSW,"CSW INDUSTRIALS, INC.",csw industrials
1624985,SFCX,SUPA Consolidated Inc.,supa consolidated
1625101,PLSE,"PULSE BIOSCIENCES, INC.",pulse biosciences
1625278,NRDS,"NERDWALLET, INC.",nerdwallet
1625297,INDV,"Indivior Pharmaceuticals, Inc.",indivior pharmaceuticals
1625414,BZUN,Baozun Inc.,baozun
1625641,LAW,"CS Disco, Inc.",cs disco
1625791,KRNT,Kornit Digital Ltd.,kornit digital
1626115,PJT,PJT Partners Inc.,pjt partners
1626450,CMRC,"Commerce.com, Inc.",commerce.com
1626644,ODYY,"Odyssey Health, Inc.",odyssey health
1626745,FVTI,"Fortune Valley Treasures, Inc.",fortune valley treasures
1626878,XBIT,XBiotech Inc.,xbiotech
1626971,CRVS,"Corvus Pharmaceuticals, Inc.",corvus pharmaceuticals
1627223,CC,Chemours Co,chemours
1627272,OR,OR Royalties Inc.,or royalties
1627281,CLLS,Cellectis S.A.,cellectis s.a
1627282,CWD,CaliberCos Inc.,calibercos
1627475,UPWK,"UPWORK, INC",upwork
1627868,NCAUF,Newcore Gold Ltd.,newcore gold
1628063,SRG,Seritage Growth Properties,seritage growth properties
1628063,SRG-PA,Seritage Growth Properties,seritage growth properties
1628171,RVMD,"Revolution Medicines, Inc.",revolution medicines
1628171,RVMDW,"Revolution Medicines, Inc.",revolution medicines
1628369,CWK,Cushman & Wakefield Ltd.,cushman & wakefield
1628808,PROF,Profound Medical Corp.,profound medical
1628908,EVH,"Evolent Health, Inc.",evolent health
1628935,APMCF,MORIEN RESOURCES CORP.,morien resources
1629019,MBINL,Merchants Bancorp,merchants bancorp
1629019,MBINN,Merchants Bancorp,merchants bancorp
1629019,MBIN,Merchants Bancorp,merchants bancorp
1629019,MBINM,Merchants Bancorp,merchants bancorp
1629210,PZG,Paramount Gold Nevada Corp.,paramount gold nevada
1629632,EGTYF,Eguana Technologies Inc.,eguana technologies
1630113,BTCY,BIOTRICITY INC.,biotricity
1630176,HYEX,HEALTHY EXTRACTS INC.,healthy extracts
1630212,ALBT,Change Agents Corporation.,change agents corporation
1630212,CHGA,Change Agents Corporation.,change agents corporation
1630472,TRTX-PC,"TPG RE Finance Trust, Inc.",tpg re finance trust
1630472,TRTX,"TPG RE Finance Trust, Inc.",tpg re finance trust
1630627,TMCI,"TREACE MEDICAL CONCEPTS, INC.",treace medical concepts
1630745,DCFBS,"DCFC Holdings, LLC",dcfc holdings
1630805,BWNB,"Babcock & Wilcox Enterprises, Inc.",babcock & wilcox enterprises
1630805,BW-PA,"Babcock & Wilcox Enterprises, Inc.",babcock & wilcox enterprises
1630805,BW,"Babcock & Wilcox Enterprises, Inc.",babcock & wilcox enterprises
1631463,BRLL,Barrel Energy Inc.,barrel energy
1631487,CLGN,CollPlant Biotechnologies Ltd,collplant biotechnologies
1631569,CHCT,Community Healthcare Trust Inc,community healthcare trust
1631574,WVE,Wave Life Sciences Ltd.,wave life sciences
1631596,KREF,KKR Real Estate Finance Trust Inc.,kkr real estate finance trust
1631596,KREF-PA,KKR Real Estate Finance Trust Inc.,kkr real estate finance trust
1631761,YRD,Yiren Digital Ltd.,yiren digital
1632121,BLNC,"Balance Labs, Inc.",balance labs
1632127,CABO,"Cable One, Inc.",cable one
1632790,ENR,"ENERGIZER HOLDINGS, INC.",energizer holdings
1632970,AHR,"American Healthcare REIT, Inc.",american healthcare reit
1633336,CCAP,"Crescent Capital BDC, Inc.",crescent capital bdc
1633369,CAST,"FreeCast, Inc.",freecast
1633917,PYPL,"PayPal Holdings, Inc.",paypal holdings
1633978,LITE,Lumentum Holdings Inc.,lumentum holdings
1634117,BNED,"Barnes & Noble Education, Inc.",barnes & noble education
1635077,ACON,"Aclarion, Inc.",aclarion
1635077,ACONW,"Aclarion, Inc.",aclarion
1635088,ROIV,Roivant Sciences Ltd.,roivant sciences
1635282,RMNI,"Rimini Street, Inc.",rimini street
1635327,FLUT,Flutter Entertainment plc,flutter entertainment plc
1635729,EQTRF,Altamira Gold Corp.,altamira gold
1635977,THW,abrdn World Healthcare Fund,abrdn world healthcare fund
1636051,FUST,FUSE GROUP HOLDING INC.,fuse group holding
1636222,WING,Wingstop Inc.,wingstop
1636282,SYRE,"Spyre Therapeutics, Inc.",spyre therapeutics
1636289,ACV,Virtus Diversified Income & Convertible Fund,virtus diversified income & convertible fund
1636422,HCAT,"Health Catalyst, Inc.",health catalyst
1636519,MSGS,Madison Square Garden Sports Corp.,madison square garden sports
1636639,PLGO,Pelagos Insurance Capital Ltd,pelagos insurance capital
1636651,OVID,Ovid Therapeutics Inc.,ovid therapeutics
1637147,ZSPC,"zSpace, Inc.",zspace
1637207,PLNT,"Planet Fitness, Inc.",planet fitness
1637459,KHC,Kraft Heinz Co,kraft heinz
1637715,OKUR,"OnKure Therapeutics, Inc.",onkure therapeutics
1637810,FSV,FirstService Corp,firstservice
1637873,ACVA,ACV Auctions Inc.,acv auctions
1638097,ENTX,Entera Bio Ltd.,entera bio
1638097,ENTXW,Entera Bio Ltd.,entera bio
1638287,MTVA,MetaVia Inc.,metavia
1638290,MCFT,"MasterCraft Boat Holdings, Inc.",mastercraft boat holdings
1638826,TTAN,"ServiceTitan, Inc.",servicetitan
1638833,SGRY,"Surgery Partners, Inc.",surgery partners
1638911,DUKR,DUKE Robotics Corp.,duke robotics
1638911,DUKRW,DUKE Robotics Corp.,duke robotics
1639068,HBUV,Hubilu Venture Corp,hubilu venture
1639300,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",ollie's bargain outlet holdings
1639438,CAVA,"CAVA GROUP, INC.",cava group
1639691,LIVN,LivaNova PLC,livanova plc
1639723,NAVN,"Navan, Inc.",navan
1639825,PTON,"PELOTON INTERACTIVE, INC.",peloton interactive
1639877,GSM,Ferroglobe PLC,ferroglobe plc
1639920,SPOT,Spotify Technology S.A.,spotify technology s.a
1640043,PXS,Pyxis Tankers Inc.,pyxis tankers
1640147,SNOW,Snowflake Inc.,snowflake
1640266,VYGR,"Voyager Therapeutics, Inc.",voyager therapeutics
1640384,PWCM,"LM FUNDING AMERICA, INC.",lm funding america
1640384,LMFA,"LM FUNDING AMERICA, INC.",lm funding america
1640428,EVER,"EverQuote, Inc.",everquote
1641229,FFMGF,First Mining Gold Corp.,first mining gold
1641281,BOLT,"Bolt Biotherapeutics, Inc.",bolt biotherapeutics
1641398,GDC,GD Culture Group Ltd,gd culture group
1641489,VTVT,vTv Therapeutics Inc.,vtv therapeutics
1641601,RVRF,River Financial Corp,river financial
1641614,PMTS,CPI Card Group Inc.,cpi card group
1641631,XAIR,"Beyond Air, Inc.",beyond air
1642122,ACGP,"Associated Capital Group, Inc.",associated capital group
1642159,SIGY,"Sigyn Therapeutics, Inc.",sigyn therapeutics
1642178,AGNPF,Grey Matters Health Inc.,grey matters health
1642365,ALTB,Alpine Auto Brokers Inc.,alpine auto brokers
1642380,IMDX,Insight Molecular Diagnostics Inc.,insight molecular diagnostics
1642896,IOT,Samsara Inc.,samsara
1643154,ITHUF,"iANTHUS CAPITAL HOLDINGS, INC.",ianthus capital holdings
1643198,JBHIF,JB Hi-Fi Limited/ADR,jb hi-fi limited/adr
1643303,NNDM,Nano Dimension Ltd.,nano dimension
1643615,ONT,"Onterris, Inc.",onterris
1643721,BOTX,DATZ WORLD HOLDINGS CORP.,datz world holdings
1643918,BDRX,Biodexa Pharmaceuticals Plc,biodexa pharmaceuticals plc
1643953,PRPL,"Purple Innovation, Inc.",purple innovation
1644378,RMR,RMR GROUP INC.,rmr group
1644540,SRGXF,Surge Copper Corp,surge copper
1644771,RSF,"RiverNorth Capital & Income Fund, Inc.",rivernorth capital & income fund
1644903,YCBD,"cbdMD, Inc.",cbdmd
1644963,ATXI,"AVENUE THERAPEUTICS, INC.",avenue therapeutics
1645113,NVCR,NovoCure Ltd,novocure
1645155,WBSR,Webstar Technology Group Inc.,webstar technology group
1645460,CUE,"Cue Biopharma, Inc.",cue biopharma
1645469,MNPR,Monopar Therapeutics,monopar therapeutics
1645590,HPE,Hewlett Packard Enterprise Co,hewlett packard enterprise
1645590,HPE-PC,Hewlett Packard Enterprise Co,hewlett packard enterprise
1645873,MDV,"MODIV INDUSTRIAL, INC.",modiv industrial
1645873,MDV-PA,"MODIV INDUSTRIAL, INC.",modiv industrial
1646188,ONDS,Ondas Inc.,ondas
1646972,ACI,"Albertsons Companies, Inc.",albertsons companies
1647088,WSC,WillScot Holdings Corp,willscot holdings
1647435,ATDRF,Auto Trader Group plc/ADR,auto trader group plc/adr
1647639,UPST,"Upstart Holdings, Inc.",upstart holdings
1647822,SVMB,"Jingbo Technology, Inc.",jingbo technology
1648087,AREB,AMERICAN REBEL HOLDINGS INC,american rebel holdings
1648087,AREBW,AMERICAN REBEL HOLDINGS INC,american rebel holdings
1648257,HMDCF,HUTCHMED (China) Ltd,hutchmed (china)
1648257,HCM,HUTCHMED (China) Ltd,hutchmed (china)
1648416,RACE,Ferrari N.V.,ferrari n.v
1648512,SHMXY,Shimadzu Corporation/ADR,shimadzu corporation/adr
1648512,SHMZF,Shimadzu Corporation/ADR,shimadzu corporation/adr
1648636,TRLEF,Trillion Energy International Inc.,trillion energy international
1648960,MYSEW,"Myseum.AI, Inc.",myseum.ai
1648960,MYSE,"Myseum.AI, Inc.",myseum.ai
1649009,CHAI,"Core AI Holdings, Inc.",core ai holdings
1649094,PCVX,"Vaxcyte, Inc.",vaxcyte
1649096,CLPR,Clipper Realty Inc.,clipper realty
1649313,BWLP,BW LPG Ltd,bw lpg
1649739,BAFN,BayFirst Financial Corp.,bayfirst financial
1649744,DLTH,DULUTH HOLDINGS INC.,duluth holdings
1649749,FBK,FB Financial Corp,fb financial
1649752,NMG,Nouveau Monde Graphite Inc.,nouveau monde graphite
1649904,RYTM,"RHYTHM PHARMACEUTICALS, INC.",rhythm pharmaceuticals
1649989,OTLK,"Outlook Therapeutics, Inc.",outlook therapeutics
1650101,ATXG,ADDENTAX GROUP CORP.,addentax group
1650107,CCEP,COCA-COLA EUROPACIFIC PARTNERS plc,coca-cola europacific partners plc
1650132,FCPT,"Four Corners Property Trust, Inc.",four corners property trust
1650164,TOST,"Toast, Inc.",toast
1650196,VCGMF,Visionary Copper & Gold Mines Inc.,visionary copper & gold mines
1650372,TEAM,Atlassian Corp,atlassian
1650575,BRQSF,"Borqs Technologies, Inc.",borqs technologies
1650648,FDMT,"4D Molecular Therapeutics, Inc.",4d molecular therapeutics
1650664,EDIT,"Editas Medicine, Inc.",editas medicine
1650696,LSF,"Laird Superfood, Inc.",laird superfood
1650729,SITE,"SiteOne Landscape Supply, Inc.",siteone landscape supply
1651308,ONC,BeOne Medicines Ltd.,beone medicines
1651308,BEIGF,BeOne Medicines Ltd.,beone medicines
1651562,COUR,"Coursera, Inc.",coursera
1651625,ACIU,AC Immune SA,ac immune sa
1651717,NOMD,Nomad Foods Ltd,nomad foods
1651721,GIPR,"GENERATION INCOME PROPERTIES, INC.",generation income properties
1651721,GIPRW,"GENERATION INCOME PROPERTIES, INC.",generation income properties
1651932,XITO,"Xenous Holdings, Inc.",xenous holdings
1651992,ASFT,"Appsoft Technologies, Inc.",appsoft technologies
1652044,GOOGM,Alphabet Inc.,alphabet
1652044,GOOGN,Alphabet Inc.,alphabet
1652044,GOOG,Alphabet Inc.,alphabet
1652044,GOOGL,Alphabet Inc.,alphabet
1652130,NTLA,"Intellia Therapeutics, Inc.",intellia therapeutics
1652535,ICHR,"ICHOR HOLDINGS, LTD.",ichor holdings
1652539,SNRG,SusGlobal Energy Corp.,susglobal energy
1652561,DQWS,DSwiss Inc,dswiss
1652935,ACTU,"ACTUATE THERAPEUTICS, INC.",actuate therapeutics
1652958,EDGM,"Edgemode, Inc.",edgemode
1653087,ALEC,"Alector, Inc.",alector
1653242,NTB,Bank of N.T. Butterfield & Son Ltd,bank of n.t. butterfield & son
1653384,RWAY,Runway Growth Finance Corp.,runway growth finance
1653384,RWAYI,Runway Growth Finance Corp.,runway growth finance
1653384,RWAYL,Runway Growth Finance Corp.,runway growth finance
1653477,NGVT,Ingevity Corp,ingevity
1653482,GTLB,Gitlab Inc.,gitlab
1653558,PRTHU,"Priority Technology Holdings, Inc.",priority technology holdings
1653558,PRTH,"Priority Technology Holdings, Inc.",priority technology holdings
1653606,EHVVF,"Ehave, Inc.",ehave
1653653,RRR,"Red Rock Resorts, Inc.",red rock resorts
1653909,BIRD,"Smartbird, Inc.",smartbird
1654126,ZIM,ZIM Integrated Shipping Services Ltd.,zim integrated shipping services
1654508,IBIDF,"Ibiden Co., Ltd./ADR","ibiden co., ltd./adr"
1654595,MDRR,"Medalist Diversified, Inc.",medalist diversified
1654795,BBUC,Brookfield Business Corp,brookfield business
1655050,BCSF,"Bain Capital Specialty Finance, Inc.",bain capital specialty finance
1655099,RA,Brookfield Real Assets Income Fund Inc.,brookfield real assets income fund
1655190,SHLAF,Schindler Holding AG/ADR,schindler holding ag/adr
1655190,SHLRF,Schindler Holding AG/ADR,schindler holding ag/adr
1655210,BYND,"BEYOND MEAT, INC.",beyond meat
1655531,KLSVF,KLONDIKE SILVER CORP.,klondike silver
1655759,ARVN,"ARVINAS, INC.",arvinas
1655888,OBDC,Blue Owl Capital Corp,blue owl capital
1655891,TRMD,TORM plc,torm plc
1655923,ACOG,Alpha Cognition Inc.,alpha cognition
1656081,DAVA,Endava plc,endava plc
1656472,CRON,Cronos Group Inc.,cronos group
1657214,ILAL,International Land Alliance Inc.,international land alliance
1657573,XMTR,"Xometry, Inc.",xometry
1657642,SLBK,"Skyline Bankshares, Inc.",skyline bankshares
1657677,PBLS,"Parabilis Medicines, Inc.",parabilis medicines
1657788,KRP,"Kimbell Royalty Partners, LP",kimbell royalty partners
1657800,ESAUF,ESGold Corp.,esgold
1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC",hertz global holdings
1657853,HTZWW,"HERTZ GLOBAL HOLDINGS, INC",hertz global holdings
1658247,CRNX,"Crinetics Pharmaceuticals, Inc.",crinetics pharmaceuticals
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",amylyx pharmaceuticals
1658566,PR,Permian Resources Corp,permian resources
1658645,LENDX,Stone Ridge Trust V,stone ridge trust v
1658678,BSEM,"BioStem Technologies, Inc.",biostem technologies
1659166,FTV,Fortive Corp,fortive
1659323,ITRMF,Iterum Therapeutics plc,iterum therapeutics plc
1659494,COE,51Talk Online Education Group,51talk online education group
1659576,JPSTF,"Japan Post Bank Co., Ltd.",japan post bank co
1659617,MBRX,"Moleculin Biotech, Inc.",moleculin biotech
1659939,ENIC,Enel Chile S.A.,enel chile s.a
1660046,IMRN,Immuron Ltd,immuron
1660134,OKTA,"Okta, Inc.",okta
1660280,TENB,"Tenable Holdings, Inc.",tenable holdings
1660334,VRCA,Verrica Pharmaceuticals Inc.,verrica pharmaceuticals
1660734,TRTN-PG,Triton International Ltd,triton international
1660734,TRTN-PD,Triton International Ltd,triton international
1660734,TRTN-PC,Triton International Ltd,triton international
1660734,TRTN-PB,Triton International Ltd,triton international
1660734,TRTN-PF,Triton International Ltd,triton international
1660734,TRTN-PA,Triton International Ltd,triton international
1660734,TRTN-PE,Triton International Ltd,triton international
1661053,NVNO,enVVeno Medical Corp,envveno medical
1661059,NXTC,"NextCure, Inc.",nextcure
1661181,ORGO,Organogenesis Holdings Inc.,organogenesis holdings
1661600,SATT,SATIVUS TECH CORP.,sativus tech
1661998,QTTB,Q32 Bio Inc.,q32 bio
1662579,CCCC,"C4 Therapeutics, Inc.",c4 therapeutics
1662684,KULR,"KULR Technology Group, Inc.",kulr technology group
1662774,QNCX,"Quince Therapeutics, Inc.",quince therapeutics
1662972,BSTT,"Blackstone Real Estate Income Trust, Inc.",blackstone real estate income trust
1662991,SEZL,Sezzle Inc.,sezzle
1663038,QGAI,Quantum Genesis AI Corp.,quantum genesis ai
