path,size,sha256
Data/edgar/item5_02_text/18926/0001193125-19-325996_d859081d8k.htm,28696,5e11fb90b95a159b39c8eabea9b20b48196617538c3ca5664190bff1c247013e
Data/edgar/item5_02_text/18926/0001193125-20-150103_d935861d8k.htm,67918,3fab6142f41818b73eda3af42d9da8264078617310f990c0ad02c1f2b1eff520
Data/edgar/item5_02_text/18926/0001193125-21-011905_d53156d8k.htm,30319,7788a85845ad76b8239f8255b254e34e3f6bdfead03a8a20998215ce0ed91faa
Data/edgar/item5_02_text/18926/0001193125-21-056971_d97460d8k.htm,31934,0c108be1ec27713e9e0f1932c95f19e3f3844a2743aa0e2d3482c8bc88489a49
Data/edgar/item5_02_text/18926/0001193125-22-085992_d280485d8k.htm,61462,c34353fe72cd0259eadddfcfafce1e2e119653fe3f32ba31b0d16e165eed63a9
Data/edgar/item5_02_text/18926/0001193125-22-243230_d396237d8k.htm,77606,3fbbc7c1a6253ff4b0fa7b1d484d6460c2905239e31731f1d73e1ad9489061d6
Data/edgar/item5_02_text/18926/exhibits/0001193125-13-124519_d509961dex991.htm,6257,f9bc9e4b12b35c62a2a205affc33837914c080220cd5d48461bdcfbdc0794b05
Data/edgar/item5_02_text/18926/exhibits/0001193125-22-243230_d396237dex991.htm,10842,0820833f615289358fab37ab9b3680f54a045a964f29e84ee18a4a282242255e
Data/edgar/item5_02_text/20520/0000020520-21-000008_fybr-20210430x8k.htm,201264,394d1d6ff233c4901e19c8c46183bf8d0360cd27247860c482913c5cb36609dc
Data/edgar/item5_02_text/20520/0000950157-24-000104_form8-k.htm,31362,826d5c287a75d264e6cdd33613c0256951e07aa39b6d320d48db3c7439cd6426
Data/edgar/item5_02_text/20520/0001140361-20-020249_brhc10015042_8k.htm,19456,ee346f91b8e0ba7dfba87eec48c5b1db875d607d23355581cb425ad8d28595ee
Data/edgar/item5_02_text/20520/0001140361-20-028400_brhc10017962_8k.htm,38247,ad0e68aaa2f87344d50ba1addad57f47fa6152731f013fd9d59254aec889b708
Data/edgar/item5_02_text/20520/0001140361-21-005386_brhc10020563_8k.htm,31674,eb7dffe7eee357ce330835c755d57f71a0a9095bb24f03b1c01c3bd308e81273
Data/edgar/item5_02_text/20520/0001140361-21-015200_brhc10023786_8k12g3.htm,133264,b581e1ff7cb90e9abf699236ca40f6ccc4b7233fbbb587129bd355d5f23f76cc
Data/edgar/item5_02_text/20520/0001140361-22-023997_brhc10039037_8k.htm,25742,8cb00cd77fe249a77fe9e9fd0084ec3aa039c94a215625bb6a433d64594f5160
Data/edgar/item5_02_text/20520/0001140361-24-026861_ef20029460_8k.htm,58951,c34f544cff466cacde8e06b4d439af236ffa698e294bf2e1cc25864cfc442888
Data/edgar/item5_02_text/20520/0001193125-20-050127_d896833d8k.htm,43143,6d16fef7d70cacaae7ea473f333489a6e5b919bc7dbb600f7c36128d9b7f2e21
Data/edgar/item5_02_text/20520/0001193125-21-179930_d187333d8k.htm,34529,534f61c452cae6a87622cf5e95e929825fde6516233182832aadb31daaf57c0b
Data/edgar/item5_02_text/20520/0001193125-21-205666_d362936d8k.htm,27051,affb547a4379230ecca3385f0d82e1e3bbf0027880e1044c511a03c78f50f7ce
Data/edgar/item5_02_text/20520/exhibits/0001140361-20-028400_brhc10017962_ex99-1.htm,30676,bb1049dc223e88a70a134395132c494378a3fe440e52cdde476ea53c07718610
Data/edgar/item5_02_text/20520/exhibits/0001140361-21-005386_brhc10020563_ex99-1.htm,465304,305426cec4abc7497849bc3bf4c11c98315d39b26270405a79c004b867e75f4f
Data/edgar/item5_02_text/277135/0000277135-16-000057_form8-k93016.htm,20362,0d38f50745ccf0aee2b47a8bd65ec08d96fa01ef83e9b91916ea4287fad8b629
Data/edgar/item5_02_text/277135/0000277135-17-000020_gww063020178k.htm,23017,3c0224897e8fd525730886906299d0e2d2fd405da527cc3747dfdbeee54d58f5
Data/edgar/item5_02_text/277135/0000277135-17-000023_gww063020178kbodelection.htm,24752,7d1d0141a93cf7678ea54f123e100f58cba4d4abf72f4d757e0b52829825abc2
Data/edgar/item5_02_text/277135/0000277135-17-000028_gww080220178kchairman.htm,24242,74168901774e427d92eacd9af0f3f9134610f71a623d99487686433313b6de42
Data/edgar/item5_02_text/277135/0000277135-17-000044_gww121220178kbodelection.htm,24830,522c3bf65b2317980e058e3c734483ab5f2a93f305bd197c28218e96e1681628
Data/edgar/item5_02_text/277135/0001104659-16-137921_a16-15974_18k.htm,30135,9b4681a6188004891d758ded6701dfc19e40302619f28b70f9c5bcc6d17f7c58
Data/edgar/item5_02_text/277135/0001104659-18-021832_a18-9445_18k.htm,32114,d30bbbd1f1eb3211d46f4aa8eeb12525ed01f5240465d0023693d2e6f707e6ea
Data/edgar/item5_02_text/277135/exhibits/0001104659-16-137921_a16-15974_1ex99d1.htm,24267,690740e0aefc28d8dd4df5ad30aa31a62316dcb0b3d7ce3a028d3af2b9f615ca
Data/edgar/item5_02_text/27904/0001019687-16-005064_delta_8k.htm,20427,4f104636d6820a78a69327c91f416315d656dd7d83560f4799742ad1a54fad8d
Data/edgar/item5_02_text/27904/0001019687-16-006642_delta_8k.htm,34256,56ee7337f718dab275ef820817fb3469acf909930fc6d8e0f7bf55cdc8f11fc8
Data/edgar/item5_02_text/27904/0001683168-16-000288_delta_8k.htm,19904,365ade3ef7da8f4d950377cf6c278d05474edaa372849a03e30a830b0886e746
Data/edgar/item5_02_text/27904/0001683168-17-000167_delta_8k.htm,18815,1d907a131e53ccf7fed673df3e1aa4a5604e3a191a14d9335edacaf53b8a7fdd
Data/edgar/item5_02_text/27904/0001683168-17-000876_delta_8k.htm,15305,ada662c5c40ffd9a554c415166566635a11bfd4c8cef5663f4623278f3a69237
Data/edgar/item5_02_text/27904/0001683168-17-002723_delta_8k.htm,25287,1168d794730d97b9b7a686b097e20e3550b15e33dc7c5699ea40a904a3e0fe64
Data/edgar/item5_02_text/27904/0001683168-18-001046_delta_8k.htm,20582,79aa6cf14d045dfcb14bafd497d130f7c26d650dd5f735d233e2a650a1bb9e6c
Data/edgar/item5_02_text/27904/exhibits/0001019687-16-005064_delta_8k-ex9901.htm,7726,1f0dacc64b1283e7498aea497544bf2000196aa25e729d58b54a315ba565f028
Data/edgar/item5_02_text/315293/0001193125-19-165112_d756679d8k.htm,18994,8c849722a21d367bb5f4607dff570ceb43519b418619fb507ff9d57c6dc3ba1c
Data/edgar/item5_02_text/315293/0001193125-19-181180_d721968d8k.htm,57835,57756ad72aaa0ab52401d15b8bddd64f96b60ea81536f66db6c5fea6c2a2ed44
Data/edgar/item5_02_text/315293/0001193125-20-045455_d863960d8k.htm,24860,df7db32011dc9b74888b223b5033d05fd49c9aff72237008ea576a4fb332b2c3
Data/edgar/item5_02_text/315293/0001193125-20-093512_d867242d8k12b.htm,86174,a0bdd04227701885e62d3d796e1710d13492fc0ab802addbaeb16aa9af68a62e
Data/edgar/item5_02_text/315293/0001193125-20-120011_d922389d8k.htm,48642,fdb790c76e876ec391c3652f563c5ec1f995de1d16fdd28670b584e20a31e402
Data/edgar/item5_02_text/315293/0001193125-20-178023_d947905d8k.htm,91300,9136f1f8b8ec9f097035366c2bd3be2f88e68c3981ac12542910fcf72a820ea6
Data/edgar/item5_02_text/315293/0001193125-20-282544_d873218d8k.htm,45323,ab3c2ec72e405ab36e3423e376380839b3f71ef837a4d747e48046b157548f82
Data/edgar/item5_02_text/315293/0001193125-21-022598_d116873d8k.htm,39811,47662f936a988c1cfd6e87d28dff2756d134bacf0dd645e0dd574b84ac076672
Data/edgar/item5_02_text/315293/0001193125-21-206409_d55212d8k.htm,36286,688f75a4a03bef6aaffb77ca38a6d266554bd5427987afdbc9f0bda7182a9e69
Data/edgar/item5_02_text/315293/0001193125-21-223710_d208525d8k.htm,46700,82e25817ced90609fd1f776cf4bc2f2bf98e75d7d01295171e06270d571b455e
Data/edgar/item5_02_text/315293/0001193125-22-046592_d146058d8k.htm,42367,3a3665bd10bccd0311a1cd3b2c25cee46db2520eba472f13c48329634cdcb443
Data/edgar/item5_02_text/315293/0001193125-22-180055_d235062d8k.htm,76203,07f39dac8ae0f34dace15ab039ae340f090ade2558ca649f29697dc6fb1e2081
Data/edgar/item5_02_text/315293/0001193125-22-216213_d345233d8k.htm,49061,7a95ba9af910d9ee64a9c020ac7a215243579f83ab8ea1aa85e86d2284519381
Data/edgar/item5_02_text/315293/0001193125-22-238848_d309594d8k.htm,7747,3907718ad0c8e2b5dabf7a6d0c0e31d2130f761a0db8b13125a77e22eeaee4da
Data/edgar/item5_02_text/315293/0001193125-22-249226_d353815d8k.htm,49142,8b890237ee1c42bab6f1dda9b5c995fb501e2bcb79cbd79070478ad49af6cf96
Data/edgar/item5_02_text/318154/0001193125-19-272011_d822516d8k.htm,39628,fd2b2c53e8f5a29a4b6ced78755d44b658527b567c4474ad9f88c1eb6e58692b
Data/edgar/item5_02_text/318154/0001193125-20-197795_d931562d8k.htm,29832,496022c15c5ac0283cb390f873143a2db603d3c5976c6185da9206c0f5c0837b
Data/edgar/item5_02_text/318154/0001193125-20-197806_d931570d8k.htm,28320,27de080f890b1691a389d2b7c23212bbc660e4f08563f844be9f2f859db44e87
Data/edgar/item5_02_text/318154/0001193125-21-229599_d198092d8k.htm,33447,1e03dedff6eb88e4fbc477a08abe8a94ce04bd121642d288d0e066d2c43eff5d
Data/edgar/item5_02_text/318154/0001193125-22-211269_d386700d8k.htm,30975,83428aba1ceefaea00d18a55f85146c56096c75384bac7dde467a5ca195ac2d3
Data/edgar/item5_02_text/318154/0001193125-23-203033_d525761d8k.htm,25338,67746d56715bd87c3033d05eeb9b32b0fb871b4fe58099f45474bf9ca3b1aaa9
Data/edgar/item5_02_text/318154/0001193125-23-295027_d598661d8k.htm,29595,4f1f4548804cc273487827d4a7cddab3fec3a134e02a30ebd0246d6743ef5fcb
Data/edgar/item5_02_text/318154/0001193125-24-153221_d827769d8k.htm,59479,97aa2da511f24b1fbdd9957ce9e54be6e9c8e463bdf7927eba8d8e387c93e51c
Data/edgar/item5_02_text/320193/0000320193-19-000026_a8-kfebruary2019252019.htm,25919,0f82e1b41fabfe1dcdf2fb7aa164c24bfc4ce7a3910cf2ab812f130704433b78
Data/edgar/item5_02_text/320193/0000320193-19-000093_a8-kseptember201991019.htm,62875,36ebf8cadde2f775b63e23125d8a2367ea56bf701448c8827e5de41a3da61418
Data/edgar/item5_02_text/320193/0001181431-09-003017_rrd229456.htm,12411,d6c64d794fb2ab525a5bd7346baeb5609a64f5c05d8dbf804ecf26217a45ad75
Data/edgar/item5_02_text/320193/0001181431-09-037492_rrd249632.htm,10337,a286d8d0d62c9b9ae8cc0c08229e62c358c79baf2351a9e79cc8afb27c63c659
Data/edgar/item5_02_text/320193/0001181431-10-016054_rrd269693.htm,11069,2fa2dac0fb225ff37dd743a589a56e312eb16fc7732fd5f1662aad08430c609d
Data/edgar/item5_02_text/320193/0001181431-10-056327_rrd291195.htm,14717,0b1fcb3a1f27a5b87b563b772b927ddff3db70b9067780151d61145e615b884a
Data/edgar/item5_02_text/320193/0001181431-11-047179_rrd320651.htm,12068,0d2ccd439fc4e5cfba404116a9574e3b10230cca8b90dd705cc1ac3108d0966e
Data/edgar/item5_02_text/320193/0001181431-11-056354_rrd325897.htm,11413,975a550c5c39cf976f199867af454faa3255d2a58551a80bcf81467b31367cd9
Data/edgar/item5_02_text/320193/0001181431-12-032458_rrd346000.htm,12382,58e262d546c41f187fcc1f7b57f5e002dc6da50803e67fe3f7d072506edd9a27
Data/edgar/item5_02_text/320193/0001181431-12-038301_rrd349607.htm,10402,9eeb1eb4fb8527456eb081829cd9f754911a2a1c7cfa7ede2743a63319dbdb20
Data/edgar/item5_02_text/320193/0001181431-13-041847_rrd386884.htm,10441,e37edc212cfbc612bc4b550b1966c72021cbe3b8cbc23dd7058db8a6c35813fe
Data/edgar/item5_02_text/320193/0001181431-14-021923_rrd410610.htm,12461,036fe02a6af737c532e7768ef8e9a969ae76a5441eb6e948ab04eaefeeac995d
Data/edgar/item5_02_text/320193/0001193125-10-044765_d8k.htm,39415,9504303d8619540f879d5df867d7d3911703aab72a12062874ff776cb39e6939
Data/edgar/item5_02_text/320193/0001193125-13-267629_d556626d8k.htm,62767,662ce543ef2f18e8f19b93f864c2e7f5ce9c7131a7001880cd4cf2d70b5bbbc4
Data/edgar/item5_02_text/320193/0001193125-14-084697_d684095d8k.htm,57926,f16daa6471f342335da303fd3580f98847399db8c3d5dbda25bc42576f4795a1
Data/edgar/item5_02_text/320193/0001193125-14-271698_d758295d8k.htm,13322,43d3d40dade4438f9762523ec6d86668d12e9f8b6a49cc1a6483bb3918ca3101
Data/edgar/item5_02_text/320193/0001193125-15-336615_d10101d8k.htm,12051,898231216dc2a9037d79f647bbcfb7dda6fc095731da616f8a3339f7cad103c3
Data/edgar/item5_02_text/320193/0001193125-15-406279_d107635d8k.htm,11752,09b6e462176a6438fcb0eed27a9f7c26745254316d05d22eff74ec08ecf91376
Data/edgar/item5_02_text/320193/0001193125-16-488223_d150918d8k.htm,44265,c1317c5460db8ffaa327809971e1055455baa580c6235bd7de49893f1b3c5ddb
Data/edgar/item5_02_text/320193/0001193125-17-308859_d386231d8k.htm,12263,7f7fa0af6d0035a4320b550a89ba6c537b6e6ee562814daf27b5f9ab5b5267e0
Data/edgar/item5_02_text/320193/0001193125-21-001982_d29637d8k.htm,41180,6d9db3cc803f8fa1d7639339f5b91d04b89427ed0b9cb1083ec09377635cb827
Data/edgar/item5_02_text/33185/0001144204-12-009385_v302726_8k.htm,25836,083981021a383c83de81a50eda7cf224a99611369e2fac320538adde48b6d6ad
Data/edgar/item5_02_text/33185/0001144204-12-058285_v326783_8k.htm,15511,bbeab3c646770d3a52b20022126dff13147b4a9793c94234e8f1701292818526
Data/edgar/item5_02_text/33185/0001144204-13-027066_v344230_8k.htm,44448,c3d64942b8d35adbfed63ee21f3bb5d67a6ba306eecc485fc473e1869772c37d
Data/edgar/item5_02_text/33185/0001144204-13-055259_v357402_8k.htm,19255,b404d7630f49e4712a21502f92dbaafa4f0528df77a96685b323ccda9072caa9
Data/edgar/item5_02_text/33185/0001144204-14-029598_v378250_8k.htm,19858,68f8f5974d4c2ba123e0c90c3ca1b5c61813551c26118517b6cc8c6bde7441d2
Data/edgar/item5_02_text/33185/0001193125-16-713479_d257536d8k.htm,15367,d424d62858744fce996c4a2251be950f2d01afe20e216dabb783966dd485ec31
Data/edgar/item5_02_text/33185/0001193125-16-771552_d292527d8k.htm,15689,23b017ae72a3983db35bbeedaf3f6fe3b006adc83331865980e2455db40c1f14
Data/edgar/item5_02_text/33185/0001193125-17-293765_d420554d8k.htm,17842,13429d2b6cdf2f678e1faffe9a78c2b89d4f0d4289764edb33207e1057f1df0c
Data/edgar/item5_02_text/33185/0001193125-17-301130_d335628d8k.htm,17839,79bf3ef03c9a9f39a508ce3c7f8de90e4b0cdec45a91b1ecb42b66f79034317b
Data/edgar/item5_02_text/33185/0001193125-17-320321_d461446d8k.htm,16162,4826f2852b24181473b1c00f3d2d602e9482b0fc5ccbf56e2ecd840709c7f27c
Data/edgar/item5_02_text/33185/exhibits/0001193125-17-293765_d420554dex991.htm,6866,05c2d2ed15fe51145caf25ffd9065c6cf45d289022839477e80060494375b9d7
Data/edgar/item5_02_text/354190/0001193125-16-442035_d120631d8k.htm,12864,7c620e1658ff5c095cfea83e80f9a2aa1410c9ed5686efab48c6c021499547b2
Data/edgar/item5_02_text/354190/0001193125-17-171866_d400552d8k.htm,37584,e17adc60db6575feb289ea58b8d83d4e1c4474f9d5cb955268e8fc85f922ceb5
Data/edgar/item5_02_text/354950/0000354950-12-000027_hd_8kx09212012.htm,23887,a6084cc5d42d27c9d147ecedf734e6c450b20103ee5246c9829d5321b0a92a3b
Data/edgar/item5_02_text/354950/0000354950-12-000032_hd_8kx11152012.htm,18541,369148434ef0f1157b1934d02ffbe4e0ef9a2c7d62f443eb612787ca926498bd
Data/edgar/item5_02_text/354950/0000354950-13-000005_hd_8kx03062013.htm,27290,f12b11ba872ffc34ab777c9afaf9519d51e42bade906d4de35cc8e644a7d5a11
Data/edgar/item5_02_text/354950/0000354950-13-000017_hd_8kx05232013.htm,79612,17eabd0e090c7781dba8a3d33379e46a984b91ab5982aed8115e2a1a5a9fb4d2
Data/edgar/item5_02_text/354950/0000354950-13-000037_hd_8kx09202013.htm,23611,7cfbb57cd58189e27795de91ef371c0a776b38fec7bfe0e6ced8ebf4b94cd169
Data/edgar/item5_02_text/354950/0000354950-14-000006_hd_8kx02272014.htm,24776,93d8eef49425691a399d130f7738dfefcb62a76d1f5225aeec0db3aca0f091c3
Data/edgar/item5_02_text/354950/0000354950-14-000030_hd_8kx08212014.htm,28933,b4f782454041929fc4adb342d698a170828972ec740a95dae0041462994db8c7
Data/edgar/item5_02_text/40704/0001193125-21-350290_d257144d8k.htm,29322,a0a28f915b9cec8c6e685a0905ab2bd46374831b7f6737562ae976d874bacb8c
Data/edgar/item5_02_text/40704/0001193125-22-185819_d365231d8k.htm,33682,0c6cd4d74322171ea203d3d1a3d0069a9e153ea2bce413278bacb8a1e40a27bc
Data/edgar/item5_02_text/40704/0001193125-22-255620_d514129d8k.htm,58104,885425516e70f6cac1f672f6ec2112285b7a0d52c2b0c3861def4ddf612fa3e7
Data/edgar/item5_02_text/40704/0001193125-23-137156_d408002d8k.htm,30122,d3aef1ac8332a5b692d6a15e351ee6356cd72b6f688970df5ef7bb69e1e00dc3
Data/edgar/item5_02_text/40704/0001564590-21-037515_gis-8k_20210716.htm,39050,c4420158d058b4af97e187b89be354eca06e82ee5aed07324eafbb579ebce329
Data/edgar/item5_02_text/43196/0001193125-21-057034_d139576d8k.htm,32022,7582e8372c46b91344b4f0982d98525fd03a6dd6cb52daff82822db36e0dc900
Data/edgar/item5_02_text/43196/0001437749-15-014446_gtn20150731_8k.htm,20670,d75288cff9e790e144b902a998ed434497625258827672a10c3a3c2457f66cd7
Data/edgar/item5_02_text/43196/0001437749-16-024501_gtn20160202_8k.htm,32162,9afd53f1ca8f8506d3d88c7e0966f2968308253d9e7f3a8f6f2d5f9a5c78378f
Data/edgar/item5_02_text/43196/0001437749-16-034694_gtn20160630_8k.htm,25343,02bfe095daf76a57ce15d1a47a6e929ba56f81d7ddd01258f003df36ea184802
Data/edgar/item5_02_text/43196/0001437749-16-038936_gtn20160920_8k.htm,30342,16ec93d683499e4d6ab75fe9402be67e4611955875440f68cd03954f8cd1f583
Data/edgar/item5_02_text/43196/0001437749-17-000933_gtn20170120_8k.htm,31312,9290267365b6720e8d34b323aefe7fa827b68df71249ebe14a991774abf319e7
Data/edgar/item5_02_text/43196/0001437749-22-004783_gtn20220301_8k.htm,28146,e2f851b7d9a5ffb0b452fdabeaf03a41bc51c6fbf6f1b2a729baf2f7eaccd897
Data/edgar/item5_02_text/43196/0001437749-22-011229_gtn20220505b_8k.htm,51286,265325a4a24090889af89c4834c1d75b31d54bd647c1aa082674bb838362f0dd
Data/edgar/item5_02_text/47111/0000047111-23-000006_hsy-20230202.htm,35221,9260a7ae3a3408a67ddee542856f2f073a6038d98a14ab1093e7ccf5189360d7
Data/edgar/item5_02_text/47217/0000047217-05-000167_form8-k_092705.htm,17735,68acdae481bc282787d594856a7f94960dba711359d884a5ac47dc46617f67f1
Data/edgar/item5_02_text/47217/0000047217-08-000117_q2form8-k_0508.htm,36500,95996979bec6b4d77fe4c13c9b3e5518d95e031b5af33555caedeb6d5e598267
Data/edgar/item5_02_text/47217/0000047217-09-000003_bylawsform8-k_0109.htm,33203,1aca9eef9880585792980c809c00604150679a943fe672c4e8369468e8808abd
Data/edgar/item5_02_text/47217/0000047217-09-000032_form8-k_091709.htm,29666,3808ec7649f49c672eba9dd01f04eb7115a3351e6a625dd43a6fef6098c62a7c
Data/edgar/item5_02_text/47217/0001047469-10-007177_a2199755z8-k.htm,40447,ed8ae590795aa3f7d1692f626d3c6eddaf539d3d096f48248523fd9229086bce
Data/edgar/item5_02_text/47217/0001104659-05-057353_a05-20651_18k.htm,53014,d857a17b7e0a5c08a57401e17b69e0dfc29df66ca98f84d343031d7e082b5846
Data/edgar/item5_02_text/47217/0001104659-06-002894_a06-2808_18ka.htm,20201,4bb093fa9d3a34518bfc08ac8c4c287f88b7698965f8b8f4e0ccd63dfa13b689
Data/edgar/item5_02_text/47217/0001104659-06-036450_a06-12355_18k.htm,32671,5f9535971c52233ef8e5c56bb4659d15f3f3a4cf862a472f233512550ed70dbc
Data/edgar/item5_02_text/47217/0001104659-06-060568_a06-19530_18k.htm,34949,3b75fbcdbbe34b5aeabde059f541394b657012217f6de778e466eec6843db88c
Data/edgar/item5_02_text/47217/0001104659-06-062623_a06-20135_18k.htm,29529,ecd0f16559569008e0610ab139f78ea1967c2f19d2737b02fa687819b07563a3
Data/edgar/item5_02_text/47217/0001104659-06-075980_a06-24249_18k.htm,27968,eaed04ec0f71fe831570d1ad87e5865d6c5cdc134f9e9a39702e61232c005fb8
Data/edgar/item5_02_text/47217/0001104659-06-078068_a06-24620_18ka.htm,20032,17631cf7237e1b48649ab7db3ace8e2a42b96eec6c9e780fe0415a2bc584fe9a
Data/edgar/item5_02_text/47217/0001104659-06-080577_a06-25366_18k.htm,29133,15afe220db2eb2e768c0ea357a7cd7ad56d4c84c8494a58c9f3daaa33b623b2c
Data/edgar/item5_02_text/47217/0001104659-07-003960_a07-2312_18k.htm,27054,db934309d2416d9ff1c507b8d911eef1f8d0fc878e82f4386358b9687a44e981
Data/edgar/item5_02_text/47217/0001104659-07-041277_a07-14585_18k.htm,24567,c9ab39e793b23c74c6d4d22d7c860f132a2d12a9786f435409dded0c16119adc
Data/edgar/item5_02_text/47217/0001104659-08-004386_a08-3596_18k.htm,42381,6b56aa00716052547b14528f30535678bbbf8e81853471150e9176716a5f07c2
Data/edgar/item5_02_text/47217/0001104659-08-055465_a08-22416_18k.htm,35028,c9f9c95e278134bfa334f68cbe48c0a03c23bdfdbffbb45ff4f40d4810d996b7
Data/edgar/item5_02_text/47217/0001104659-08-060212_a08-24087_18k.htm,25894,298d1129bbcc7772373e2b53a29abfc5736f321f1a6565934ee995ab7db5bd7d
Data/edgar/item5_02_text/47217/0001104659-10-015887_a10-6739_18k.htm,92992,387fcebad89a652f8b77cad34081b8bb44c0c3adb867851eab6cced0a3beaedd
Data/edgar/item5_02_text/47217/exhibits/0001047469-10-007177_a2199755zex-99_1.htm,30196,b7a357a2a78bfd65bf647d39b7bd85637757abbd6aa92e4a21ef6b3bae1e7e8d
Data/edgar/item5_02_text/4904/0000004904-17-000017_a8kdepartureofcertainexecoff.htm,21717,ff1fdd03cdc09f848572ec55c21a50e5b457fa3b74f643a6f8f191ca91d27a0d
Data/edgar/item5_02_text/4904/0000004904-19-000042_a09-20198xkitem502dire.htm,48921,45e64b176969b7aa44e95ba70a1c4e28e0cbe0179b20e932e83599e81434a5de
Data/edgar/item5_02_text/51143/0001104659-05-014582_a05-5804_28k.htm,19994,798d002305930757cca274e9ed2ffa7dc4df1e70e0cf52a859faa655db72cb7d
Data/edgar/item5_02_text/51143/0001104659-05-045904_a05-16528_18k.htm,20754,75d9bff3b7d414470a3a60642766a858f7398081ab26e1473f29271b024d7d35
Data/edgar/item5_02_text/51143/0001104659-06-004976_a06-2706_38k.htm,24136,eebbd46462d55569baba34c9327034b8c8ea32dca03a8018d114a2557356c67f
Data/edgar/item5_02_text/51143/0001104659-07-005968_a07-1990_58k.htm,19633,a46aacbb2e1df0f9c64582b0506171c9e186f5fbd337a56d454ab857c4ccccd8
Data/edgar/item5_02_text/51143/0001104659-07-007260_a07-1990_78k.htm,59017,067c40f86285d8383ad96b3dcdafd1eefddfaa7d6c1f00ff21415543de0df0b3
Data/edgar/item5_02_text/51143/0001104659-07-049962_a07-17329_18k.htm,20191,d9b268407f789558eea0d7f407a2f7ded412b9332b3ff344d4dbdce8d73911c7
Data/edgar/item5_02_text/51143/0001104659-07-057720_a07-18155_48k.htm,16965,671d84d17c2a290da490dc89e41a6234a136db1bd2ae64b194572742811074ad
Data/edgar/item5_02_text/51143/0001104659-10-003847_a10-2611_18k.htm,44047,3ae383b53bed0fe112c03bb61275559b3f76dba1988cc37fb9f417b2f3a9c19d
Data/edgar/item5_02_text/51143/0001104659-10-061274_a10-22284_18k.htm,20569,825aa5ebb35a9296ff3dbf8454958299f8cd92d51ca10e701e06e8d3e9134b13
Data/edgar/item5_02_text/51143/0001104659-11-003613_a11-4392_28k.htm,44545,82f70e63c2fe25865755f700282714bc4a161b3da943a27f07da3a2c87463a41
Data/edgar/item5_02_text/723254/0000723254-19-000015_ctas8-kdepartureandappoint.htm,30951,38af1926df01878ad1455598e255c8ab5a5129f86324c46c4a097043e08b09d6
Data/edgar/item5_02_text/723254/0000723254-19-000019_ctas8-kaappointmentofdirec.htm,29775,1636910c8522980f3844644d1a73962a2b629f4037ebe7e67a1be767680f0ac0
Data/edgar/item5_02_text/723254/0000723254-21-000012_ctas-20210423.htm,32463,88f70b7b09503851372bed2076399b03beceac62a1a4e646bac969cc13c9813f
Data/edgar/item5_02_text/732712/0001193125-06-248715_d8k.htm,10048,d9e846d28d23088512a68c4fd88848bfe90383dd638378dcb3097dbf20219fb4
Data/edgar/item5_02_text/732712/0001193125-06-251425_d8k.htm,12065,550a590433bbba90641f57b433033ba0c8a304bbfbf2edc8d9cafa2c714b39f9
Data/edgar/item5_02_text/732712/0001193125-06-256227_d8k.htm,11123,bfd9b739f1ed648e32b49d7d09b0bbaa26ece2078a8f1cc80933328a1edb19c2
Data/edgar/item5_02_text/732712/0001193125-07-020398_d8k.htm,13186,d19afb2b0f147012f4f8ca5ae00eb1b6e187f6aa7a69bd6834f5e6e1abe3ce2b
