final_cik,breach_date,org_name,name_variants,n_source_records,breach_type,multi_type,total_affected_max,multi_filing,incident_details,reported_date,end_breach_date,information_affected,organization_type,final_grade,final_evidence,chain_note,fcc_form499,treatment_evidence,car_5d,car_30d,bhar_5d,bhar_30d,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,permno,matched_ticker,permno_match,has_crsp_data,firm_size_log,leverage,roa,op_margin,prior_breaches_total,prior_breaches_1yr,disclosure_delay_days,delay_recoded,immediate_disclosure,health_breach,executive_change_30d,executive_change_90d,executive_change_180d,days_to_first_item_5_02
789019,2023-05-28,"Nuance Communications, Inc.","Nuance Communications Inc | Nuance Communications, Inc.",5,HACK,False,1225054,True,"On September 18, 2023, the Delaware Department of Justice reported a data breach involving Nuance Communications, Inc. The breach occurred between May 28 and May 29, 2023, affecting personal information of approximately 3,072 individuals, including their date of birth, medical record number, and gender. The breach was linked to a vulnerability in the MOVEit Transfer software from Progress Software Corporation.",2023-09-15 00:00:00,2023-09-05 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Date of birth"""",""""Medical record number"""",""""Gender"""",""""Name"""",""""Health plan subscriber identification number"""",""""Email address"""",""""Phone number"""",""""Relative's name"""",""""Power of attorney's name""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Gender""""]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Medical record number"""",""""Health plan subscriber identification number"""",""""Phone number"""",""""Relative's name"""",""""Power of attorney's name""""]}}}",BSO,VERIFIED-GATE1,"Gate1-B: Microsoft subsidiary, parent-mapped",,0,,0.0382,-4.3211,0.0279,-4.814,29.7702,24.7442,10503640.01,8155821.3,-5.026,10107.0,MSFT,window,1,12.8072,0.5435,0.1994,0.4948,4,1,110.0,0,0.0,1,0,0,0,
789570,2019-07-07,MGM Resorts International,MGM Resorts International,1,HACK,False,7,False,"The New Hampshire Attorney General reported on September 4, 2019, that MGM Resorts International experienced a data breach on or about July 7, 2019, affecting the personal information of seven New Hampshire residents. The breach involved unauthorized access to MGM's internal system, leading to the exfiltration of names, addresses, and driverâ€™s license numbers, but no financial information was compromised.",2019-09-04 00:00:00,2019-07-24 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Phone number"""",""""Driver's license number"""",""""Military identification number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number"""",""""Military identification number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: MGM GRAND INC,,0,,-0.0767,1.1754,-0.1049,0.8822,33.0155,26.5864,1845819.15,1913774.09,-6.4291,11891.0,MGM,window,1,10.316,0.6501,0.0147,0.2067,0,0,59.0,0,0.0,0,0,0,0,
789570,2023-09-08,MGM Resorts International,MGM Resorts International,1,HACK,False,0,False,"The Maine Office of the Attorney General reported a data breach notification from MGM Resorts International on October 5, 2023. The breach occurred from September 8 to September 12, 2023, involving unauthorized access to personal information, including driver's license numbers. The total number of affected individuals is unknown, and identity theft protection services are being offered through Experian.",2023-10-05 00:00:00,2023-09-12 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Phone number"""",""""Email address"""",""""Postal address"""",""""Driverâ€™s license number"""",""""Social Security number"""",""""Passport number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Gender""""]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driverâ€™s license number"""",""""Passport number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: MGM GRAND INC,,0,,-5.5532,-14.6441,-5.4533,-13.2693,29.9245,29.7291,1990659.27,1874387.53,-0.1954,11891.0,MGM,window,1,10.7297,0.8825,0.0315,0.1355,1,0,27.0,0,0.0,0,0,0,0,
790070,2014-01-07,EMC Corporation,EMC Corporation,1,DISC,False,4,False,"The New Hampshire Attorney General's Office reported a data breach involving EMC Corporation on March 3, 2014. The breach occurred between January 7, 2014, and January 30, 2014, due to inadvertent disclosure by an EMC vendor, affecting 4 New Hampshire residents. The compromised information included names, Social Security numbers, and addresses.",2014-03-03 00:00:00,2014-01-30 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address (street/city/state/zip)""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employer name (EMC)""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: EMC CORP,,0,,,,,,,,,,,,,,0,,,,,0,0,55.0,0,0.0,0,0,1,1,31.0
796343,2013-09-11,Adobe Systems Incorporated,Adobe Systems Incorporated,1,HACK,False,2900000,False,"The California Office of the Attorney General reported that Adobe Systems Incorporated experienced a data breach involving unauthorized access to customer order information between September 11 and September 17, 2013. The breach potentially exposed customer names, payment card expiration dates, and encrypted payment card numbers; however, the number of affected individuals is unknown.",2013-10-03 00:00:00,2013-09-17 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Customer names""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Payment card expiration dates""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Encrypted payment card numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (ADBE),,0,,7.0757,6.4808,7.0711,6.3812,14.8171,37.1222,761511.64,3192718.74,22.3051,75510.0,ADBE,window,1,9.2078,0.3318,0.0835,0.3311,0,0,22.0,0,0.0,0,0,0,1,140.0
796343,2013-09-17,Adobe Systems Incorporated,Adobe Systems Incorporated,1,HACK,False,153000000,False,"On October 2, 2013, the Maine Office of the Attorney General reported a data breach involving Adobe Systems Incorp. Details regarding the breach date and number of residents affected are unknown, but the information compromised included names, payment card expiration dates, encrypted payment card numbers, and other information related to customer orders.",2013-10-02 00:00:00,2013-09-30 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""names""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""payment card expiration dates"""",""""other info relating to customer orders""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[""""encrypted payment card numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (ADBE),,0,,6.6415,9.0534,6.4545,9.2766,15.1298,37.2379,805583.9,3139450.15,22.1081,75510.0,ADBE,window,1,9.2078,0.3318,0.0835,0.3311,1,1,15.0,0,0.0,0,0,0,1,134.0
796343,2019-10-19,Adobe Systems Incorporated,Adobe Systems Incorporated,1,HACK,False,7500000,False,An unsecured Elasticsearch database belonging to Adobe Creative Cloud was accessible to anyone without any password or authentication ,2019-10-19 00:00:00,2019-10-19 00:00:00,,BSO,VERIFIED-GATE1,Gate1-A (ADBE),,0,,-0.1173,8.1728,-0.1999,8.5564,22.9121,21.9699,1231221.95,1045472.02,-0.9422,75510.0,ADBE,window,1,9.8399,0.5012,0.138,0.3522,2,0,0.0,0,1.0,0,0,0,1,103.0
798354,2008-12-02,"Fiserv, Inc.","Fiserv, Inc.",2,HACK,False,160000,True,"The New Hampshire Department of Justice reported on December 12, 2008, that Fiserv, Inc. experienced a potential data breach on December 2, 2008, which may have exposed approximately 160,000 consumers to malicious software due to redirection to an unauthorized website. The incident did not involve any compromise of personal information or CheckFree's data.",2008-12-12 00:00:00,2008-12-02 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: FISERV INC,,0,,,,,,,,,,,,,,0,,,,,0,0,10.0,0,0.0,0,1,1,1,21.0
798354,2021-09-25,Fiserv,Fiserv,1,HACK,False,12,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Fiserv on September 25, 2021. The breach affected 12 residents and compromised electronic records including account numbers.",2021-09-25 00:00:00,2021-09-25 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""AccountNumber""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: FISERV INC,,0,,,,,,,,,,,,,,0,,,,,1,0,0.0,0,1.0,0,0,1,1,51.0
798354,2023-12-06,Fiserv,Fiserv,1,HACK,False,19,False,"On December 6, 2023, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Fiserv, affecting 19 residents. The compromised information was electronic records, specifically account numbers.",2023-12-06 00:00:00,2023-12-06 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""AccountNumber""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: FISERV INC,,0,,,,,,,,,,,,,,0,,,,,2,0,0.0,0,1.0,0,0,1,1,77.0
813828,2023-01-01,Paramount,Paramount,3,HACK,False,1385,True,"The Maryland Office of the Attorney General reported that Hayward Holdings, Inc. experienced a data breach involving unauthorized access to and acquisition of files from its computer network. The breach occurred between January 1 and 2, 2023, affecting approximately four (4) Maryland residents, with information compromised including names, Social Security numbers, and passport numbers. The breach was reported on September 11, 2023.",2023-09-11 00:00:00,2023-08-17 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Passport number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Passport number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,"Gate1-G: Paramount Global pre-Skydance close (PARA delisted from current ticker file; EDGAR-name fallback documented, CyrusOne class)",,0,,14.1877,22.5459,15.0505,25.6424,50.1391,43.6777,4277798.93,4507014.25,-6.4614,76226.0,PARA,window,1,,,,,0,0,253.0,0,0.0,0,0,0,1,180.0
