org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance,vendor_mean_cvss,vendor_max_cvss,vendor_high_severity_pct,has_high_complexity,complexity_category,total_affected_log,resolved_cik,resolution_source,resolution_confidence,permno,car_60d,car_90d,volatility_30d,abnormal_volume_30d,volatility_60d,volatility_90d,org_name_original,permno_original
"Henry Schein, Inc.",2024-01-26,2023-09-27,2023-12-05 00:00:00,"On January 26, 2024, the Washington State Office of the Attorney General reported a data breach involving Henry Schein, Inc. The breach, which was identified on October 14, 2023, and related to a ransomware attack, affected 1,953 Washington residents' personal information, including Social Security numbers and financial information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Phone number"""",""""Email address"""",""""Photograph"""",""""Date of birth"""",""""Government-issued identification numbers (e.g., Social Security number, driver's license or state identification number, passport number)"""",""""Username""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Demographic and background information""""]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Financial information (e.g., bank account information, credit card number, loans)""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""IP address""""]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Details of employment at the Company (e.g., job title, compensation)""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""State identification card number"""",""""Passport number"""",""""Financial account numbers"""",""""Credit card number"""",""""Medical history"""",""""Treatment information"""",""""Insurance information"""",""""Health insurance policy or ID number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Photograph"""",""""Telephone number"""",""""Bank account number"""",""""Credit card number"""",""""Health insurance information""""]}}}",BSO,1953,HACK,HSIC,1000228,2834,511210,"Henry Schein, Inc.",0,0,0,0,False,Non-FCC,False,0.1318,-5.176091294284069,0.103,,True,9.267646052194127,0.0153072381368904,0.4526568991909031,3100.0,9146.0,121,0,1,15.157,17.861,551984.31,311200.57,2.704,False,0,Small,0,0,0,0,,0,1,1,1,1,0,1,0,0,0,0,0,13,2,1953,15,1,4,1,1,0,0,0,1,1.0,1.0,1.0,7.0,19.0,,,0,0,0,0,0,2023,283,1250.0,-1.144265496364088,0.1826866422676607,-0.6634760693158743,0,1,,,,0,Low,7.577633832602728,1000228.0,SEC name: HENRY SCHEIN INC,,82581.0,-10.890390918458658,-9.425851451933688,17.78275360618208,,25.40844951701755,25.022321395171502,,
"Herbalife International of America, Inc.",2022-03-17,2022-02-01,2022-03,"The Maryland Office of the Attorney General reported on March 17, 2022, that Herbalife International of America, Inc. experienced unauthorized access to a member's myherbalife account in February 2022, affecting 1 Maryland resident. The compromised information includes the member's name, phone number, postal address, date of birth, and Herbalife membership ID.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Phone number"""",""""Postal address"""",""""Date of birth"""",""""Email address"""",""""Account password"""",""""Security question and answer"""",""""Herbalife membership ID""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,BAC,70858,6200,511210,"Herbalife International of America, Inc.",0,0,0,0,False,Non-FCC,False,6.4461,-5.4622676505649785,6.606,,True,12.79214311970241,0.0022126553283725,0.9147921041049126,,3169495.0,44,0,1,26.6513,31.6153,18695634.58,13793085.39,4.964,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2022,620,1200.0,0.6200906933817307,-0.2017219606503112,0.410906327016021,1,0,,,,0,Low,0.6931471805599453,1205274.0,SEC name: HERBALIFE INTERNATIONAL OF AMERICA INC,,59408.0,-12.822532473426628,-14.140313330798636,31.513948286116104,,37.42186051063685,34.58501520558759,,
Hershey Entertainment & Resorts Company,2015-07-10,2015-02-01,2015-06-02 00:00:00,"The New Hampshire Department of Justice reported a data breach involving Hershey Entertainment & Resorts Company (HE&R) on July 10, 2015. The breach, under investigation, involved unauthorized access to payment card information between February 14, 2015, and June 2, 2015, potentially affecting about 187 New Hampshire residents. HE&R has offered affected individuals a free, one-year membership to Experian's ProtectMyID Alert as a response.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Cardholder name"""",""""Card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Card number"""",""""Expiration date"""",""""Verification code""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,187,HACK,HSY,47111,2000,511210,Hershey Entertainment & Resorts Company,0,0,0,0,False,Non-FCC,False,0.0059,-4.9004392402858254,0.0092,,True,10.04208389629986,0.0359725418668318,0.7300780386804123,2010.027,5629.516,159,0,1,21.4917,13.0991,1121512.63,284874.07,-8.3926,False,0,Small,0,0,0,0,,0,1,1,0,1,0,1,0,1,0,0,0,11,1,187,12,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2015,200,10000.0,-0.085117222395801,0.7893436585213502,-0.4372304404585756,0,1,,,,0,Low,5.236441962829949,47111.0,Dataset Current Assignment,MEDIUM,16600.0,-5.574042002348989,-14.354396660909927,13.099119480331495,,15.357344167743056,17.01819499495912,,
Hewlett Packard Enterprise Company,2007-08-16,2007-08-16,2007-08-16 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Hewlett Packard Company on August 16, 2007. The breach affected 52 residents and involved the exposure of electronic records, specifically Social Security Numbers (SSNs).","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,PORT,HPE,1645590,3571,334111,hp,2093,0,0,0,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2007,357,3333.333333333333,,,,0,0,,,,0,Low,0.6931471805599453,47217.0,SEC name: HEWLETT PACKARD CO,,15707.0,,,,,,,Hewlett Packard Company,
Hewlett Packard Enterprise Company,2025-02-05,2023-12-12,2023-12-12 00:00:00,"On February 5, 2025, the New Hampshire Department of Justice reported a data breach involving Hewlett Packard Enterprise Company (HPE). The breach occurred on December 12, 2023, when a suspected nation-state actor gained unauthorized access to HPE's cloud-based email environment, potentially affecting the personal information of 6 New Hampshire residents.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Email address"""",""""Postal address"""",""""Social Security Number"""",""""Date of birth""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,4,HACK,HPE,1645590,3571,334111,hpe,175,45,88,121,False,Non-FCC,False,-1.7438,-3.2212170944578067,-1.8487,,True,9.889735900507803,0.0112330061414099,0.6284009588298077,7351.0,57153.0,421,0,1,33.0326,38.1636,4995102.78,7642305.31,5.131,True,0,Small,0,0,0,0,,0,1,1,0,0,0,1,1,1,0,0,0,11,1,4,12,1,4,1,0,0,0,0,0,1.0,1.0,1.0,12.0,-14.0,,,0,0,0,0,0,2023,357,10000.0,-0.4733035870833266,0.0630822339219758,-0.2681929105026512,0,0,,,,0,Low,1.6094379124341005,1645590.0,SEC name: HEWLETT PACKARD ENTERPRISE CO,,15707.0,-13.332176070106785,-0.0382601411811789,38.99650115070784,,33.13709917221529,38.87768445319112,,
Hewlett Packard Enterprise Company,2025-02-05,2025-02-05,2025-02-05 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Hewlett Packard Enterprise Company on February 5, 2025. The breach affected 10 residents and involved the compromise of Social Security Numbers (SSN), driver's licenses, and credit/debit card numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Credit card number"""",""""Debit card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,6,HACK,HPE,1645590,3571,334111,hpe,175,6,28,131,False,Non-FCC,False,,,,,False,10.23389699356956,0.0089154947601916,0.640507913034823,7854.0,70327.0,0,1,0,,,,,,False,0,Small,1,0,1,1,421.0,1,0,1,0,1,0,1,0,0,0,0,0,9,1,6,10,1,3,1,0,0,0,0,0,1.0,1.0,1.0,9.0,-22.0,,,0,0,0,0,0,2025,357,10000.0,-0.4270812275585581,-0.004951343422781,-0.2110649420678885,0,0,,,,0,Low,1.9459101490553128,1645590.0,SEC name: HEWLETT PACKARD ENTERPRISE CO,,15707.0,,,,,,,,
Hewlett Packard Enterprise Company,2010-02-09,2010-02-09,2010-02-09 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported on February 9, 2010, that Hewlett-Packard Company experienced a data breach affecting 1 resident. The compromised information includes electronic records with Social Security Numbers (SSN).","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,4,HACK,HPE,1645590,3571,334111,hp,2093,78,150,234,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,3,0,3,3,428.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,4,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2010,357,5000.0,,,,0,0,,,,0,Low,1.6094379124341005,47217.0,SEC name: HEWLETT PACKARD CO,,15707.0,,,,,,,Hewlett-Packard Company,
Hewlett Packard Enterprise Company,2007-08-16,2007-07-01,2007-08-17 00:00:00,"The New Hampshire Department of Justice reported a data breach involving Hewlett-Packard Company on August 16, 2007. The breach occurred due to the loss of a laptop containing personal information of 1,425 former Mercury Interactive employees, including names, Social Security numbers, and addresses. The incident is under investigation by law enforcement and the company is offering credit monitoring services to affected individuals.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number"""",""""Date of birth"""",""""Citizenship"""",""""Username""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Citizenship""""]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Compensation information""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,10,PORT,HPE,1645590,3571,334111,hp,2093,0,0,0,False,Non-FCC,False,,,,,False,,,,,,46,0,1,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,1,1,0,0,0,11,1,10,12,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2007,357,3333.333333333333,,,,0,0,,,,0,Low,2.3978952727983707,47217.0,SEC name: HEWLETT PACKARD CO,,15707.0,,,,,,,Hewlett-Packard Company,
Hewlett Packard Enterprise Company,2008-12-08,2008-12-08,2008-12-08 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Hewlett-Packard Company on December 8, 2008. The breach affected 5,039 residents and involved the compromise of electronic records, specifically Social Security Numbers (SSNs).","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,12,PORT,HPE,1645590,3571,334111,hp,2093,84,84,84,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,2,1,2,2,4.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,12,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2008,357,10000.0,,,,0,0,,,,0,Low,2.5649493574615367,47217.0,SEC name: HEWLETT PACKARD CO,,15707.0,,,,,,,Hewlett-Packard Company,
Hewlett Packard Enterprise Company,2008-12-04,2008-12-04,2008-12-04 00:00:00,"On December 4, 2008, the New Hampshire Attorney General reported a data security incident involving Hewlett-Packard Company, where a laptop containing personal information such as names and Social Security numbers of approximately 926 New Hampshire residents was stolen. The organization is cooperating with law enforcement to recover the laptop.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Names"""",""""Social Security numbers""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,926,PORT,HPE,1645590,3571,334111,hp,2093,84,84,84,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,1,0,1,1,522.0,1,0,1,0,0,0,1,1,0,0,0,0,9,1,926,10,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2008,357,10000.0,,,,0,0,,,,0,Low,6.831953565565855,47217.0,SEC name: HEWLETT PACKARD CO,,15707.0,,,,,,,Hewlett-Packard Company,
