org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance
Evening Post Industries,2016-03-03,2016-02-26,2016-02-26 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving Evening Post Industries on March 3, 2016. The breach occurred on February 26, 2016, due to an email spoofing incident that led to the unauthorized disclosure of employee W-2 information, affecting one New Hampshire resident. The compromised information included names, addresses, Social Security numbers, and wage information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee name"""",""""Employee address"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Wage information""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,DISC,CF,1324404,1000,511210,Evening Post Industries,0,0,0,0,False,Non-FCC,False,1.5036,-13.3767,1.0651,-14.6728,True,9.160317472400582,0.0020802424071152,0.6556060570378919,1115.8,12738.9,6,1,0,55.5676,62.301,1634369.81,1071469.24,6.7334,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1.0,9,1,3,1,0,0,0,0,0,1.0,1.0,1.0,11.0,-25.0,,,0,0,0,0,0,2016,100,5555.555555555556,-0.3694389974444405,-0.20560911511816457,-0.08191494116313795,0,0
Evening Telegram Company d/b/a Morgan Murphy Media,2021-03-22,2020-12-29,2021-02-21 00:00:00,"The Maryland Office of the Attorney General reported a data breach involving Evening Telegram Company d/b/a Morgan Murphy Media on March 22, 2021. The breach, which occurred due to unauthorized access, potentially affected the personal information of 2 Maryland residents, including their names and Social Security numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,2,HACK,JPM,19617,6200,511210,Evening Telegram Company d/b/a Morgan Murphy Media,0,0,0,0,False,Non-FCC,False,4.9538,5.0656,5.0031,5.2473,True,12.58946425942853,0.0029090508047254,0.916479774349091,,3246076.0,83,0,1,27.5834,27.4431,5484230.83,5182547.68,-0.1403,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,2.0,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2020,620,1005.9171597633136,0.6265339407472286,-0.18127836072370057,0.40390615073546454,1,0
Facebook,2013-12-03,2013-11-24,2013-11-24 00:00:00,"The Wisconsin Department of Justice reported a data breach involving Facebook, LinkedIn, Twitter, Gmail, and Yahoo on December 3, 2013. The breach occurred on November 24, 2013, affecting approximately two million users, as hackers stole usernames and passwords through keylogging software. Organizations are notifying impacted users about the breach.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Usernames""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Passwords""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,DISC,META,1326801,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,11.72167950202044,0.0284604567066229,0.1262304962164334,2015.0,14933.0,9,0,0,,,,,,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1.0,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2013,737,1400.0000000000002,-2.39050780480634,0.5688165746376007,-1.4796621897219704,0,1
Facebook,2018-09-28,2018-09-01,2018-09-01 00:00:00,,,BSO,50000000,HACK,META,1326801,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,13.23886402671026,0.0565394114585063,0.1208204582959542,13231.0,90291.0,27,0,0,,,,,,False,1,Massive,2,1,1,2,184.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,50000000.0,5,0,0,0,1115,0,1,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,737,1022.2222222222224,-2.411162439619399,1.393111011917969,-1.902136725768684,0,1
Facebook,2018-03-17,2018-03-01,2018-03-01 00:00:00,"The Indiana Attorney General reported a data breach involving Facebook-DataBreach. Specific details regarding the breach date, total affected individuals, and residents affected are unknown.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,87000000,HACK,META,1326801,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,13.14762706592419,0.0505063650560787,0.1204036723297525,12972.0,84524.0,16,0,0,,,,,,False,1,Massive,1,0,0,1,1558.0,1,0,1,0,0,0,1,0,0,0,0,0,6,5,87000000.0,11,1,2,1,1870,0,1,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,737,1022.2222222222224,-2.4127536598758264,1.216003044996877,-1.8143783524363517,0,1
"Facebook, Inc.",2008-06-09,2008-06-09,2008-06-09 00:00:00,"On June 9, 2008, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Facebook, Inc. that affected 1 resident. The breach involved the exposure of electronic records specifically related to driver's licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,3,HACK,META,1326801,7372,541511,facebook,121,0,0,0,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,3.0,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2008,737,1428.5714285714284,,,,0,0
"FedEx Ground Package System, Inc.",2011-06-24,2011-05-01,2011-06,"The New Hampshire Department of Justice reported that FedEx Ground Package System, Inc. experienced a potential data breach involving personal information from May 3 to June 6, 2011, due to a vulnerability in a human resources database. Approximately 2 New Hampshire residents were affected, with personal data potentially including Social Security numbers and bank account information. The breach was discovered on June 7, 2011, prompting immediate security measures by FedEx.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Bank account information""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Bank account information""""]}}}",BSO,2,HACK,FDX,1048911,3400,511210,"FedEx Ground Package System, Inc.",0,0,0,0,False,Non-FCC,False,0.9574,-2.8248,0.8921,-2.7479,True,10.25469121688442,0.008816120906801,0.4321044195099611,9663.0,26202.0,54,0,1,19.1861,18.9708,751291.98,559643.06,-0.2153,False,0,Small,0,0,0,0,,0,1,1,0,1,0,1,0,0,0,0,0,9,1,2.0,10,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2011,340,10000.0,-1.2227314828418818,-0.007868592846230137,-0.6074314449978259,0,1
Festo Corporation,2021-04-30,2021-01-01,2021-02-24 00:00:00,"The New Hampshire Office of the Attorney General reported a data breach involving Festo Corporation on April 30, 2021. The breach, which occurred due to a phishing attack that compromised an employee's email account from February 17 to February 24, 2021, potentially exposed personally identifiable information (PII) of nine New Hampshire individuals, including photographs of their driverâ€™s licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Date of birth"""",""""Home address"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,9,HACK,AES,874761,4900,511210,festo,9,0,0,0,False,Non-FCC,False,8.347,18.8243,8.7301,20.6077,True,9.65734369805534,0.0091899546282114,0.8383955148397538,2560.0,34603.0,119,0,1,28.4708,55.2022,2181289.57,2570998.56,26.7314,True,0,Small,0,0,0,0,,0,1,1,1,0,0,1,0,1,0,1,0,14,1,9.0,15,1,5,1,0,0,0,0,0,1.0,1.0,1.0,10.0,-28.0,,,0,0,0,0,0,2021,490,5555.555555555556,0.3284210830335369,0.0031057849306257357,0.16265764905145558,0,0
Festo Corporation,2021-05-01,2021-02-01,2021-02,"The Maine Office of the Attorney General reported a data breach involving Festo Corporation on May 1, 2021. The breach occurred between February 17, 2021, and February 24, 2021, due to unauthorized access to an employee's Microsoft 365 account resulting from a phishing attack. The breach potentially compromised the driver's license information of 356 individuals, albeit only 2 residents were specifically affected.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Date of birth"""",""""Home address"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,356,HACK,AES,874761,4900,511210,festo,9,0,0,0,False,Non-FCC,False,6.8494,7.5463,7.3695,7.5705,True,9.65734369805534,0.0091899546282114,0.8383955148397538,2560.0,34603.0,89,0,1,50.305,38.3292,2721805.28,2107543.59,-11.9758,True,0,Small,1,1,1,1,31.0,1,0,1,1,0,0,1,0,1,0,1,0,14,1,356.0,15,1,5,1,0,0,0,0,0,1.0,1.0,1.0,10.0,-17.0,,,0,0,0,0,0,2021,490,5555.555555555556,0.3284210830335369,0.0031057849306257357,0.16265764905145558,0,0
FGX International Inc.,2020-09-23,2020-05-07,2020-06-25 00:00:00,"On September 22, 2020, the New Hampshire Office of the Attorney General was notified by FGX International Inc. of a ransomware attack that occurred between May 7, 2020, and June 25, 2020. Although the attack was blocked, some personal information of 1 New Hampshire resident, including their name and Social Security number, was potentially acquired. FGX is offering two years of complimentary credit monitoring to the affected individual.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,AIG,5272,6200,511210,FGX International Inc.,0,0,0,0,False,Non-FCC,False,10.8131,25.556,10.3417,27.5812,True,9.946849043803232,0.0034262072532161,0.8788525242077508,14697.0,510477.0,139,0,1,86.7042,66.9068,1994041.37,1822201.53,-19.7974,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1.0,7,1,2,1,0,0,0,0,0,1.0,1.0,1.0,4.0,8.0,,,0,0,0,0,0,2020,620,1005.9171597633136,0.4828792895021656,-0.16609655686164757,0.32448792318190656,0,0
