key,value,source_file,source_field
validation / v3 recall audit / classifier v2 (6f7be7a) / subset stratified 80 / variant n/a / stratum control / SENSITIVITY unclear->Y / CEO departure / precision 95% CI (Clopper-Pearson),"[0.094, 0.992]",d3_audit_recall_by_stratum.csv,round=v3 recall audit; classifier=v2 (6f7be7a); subset=stratified 80; stratum=control; scoring=SENSITIVITY unclear->Y; field=CEO departure; precision_ci95
validation / v3 recall audit / classifier v2 (6f7be7a) / subset stratified 80 / variant n/a / stratum control / SENSITIVITY unclear->Y / CEO departure / recall 95% CI (Clopper-Pearson),"[0.094, 0.992]",d3_audit_recall_by_stratum.csv,round=v3 recall audit; classifier=v2 (6f7be7a); subset=stratified 80; stratum=control; scoring=SENSITIVITY unclear->Y; field=CEO departure; recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / kappa,0.8696,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / reference positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / classifier positives,4,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / recall,0.8000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / precision 95% CI (Clopper-Pearson),"[0.3976, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / exec departure (A: any) / recall 95% CI (Clopper-Pearson),"[0.2836, 0.9949]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (A: any); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / kappa,0.8696,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / reference positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / classifier positives,4,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / recall,0.8000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / precision 95% CI (Clopper-Pearson),"[0.3976, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / exec departure (B: new only) / recall 95% CI (Clopper-Pearson),"[0.2836, 0.9949]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=exec departure (B: new only); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / kappa,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / classifier positives,1,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / precision,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / precision 95% CI (Clopper-Pearson),"[0.0, 0.975]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / PRIMARY (verified) / CEO departure (A: any) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (A: any); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / kappa,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / classifier positives,1,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / precision,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / precision 95% CI (Clopper-Pearson),"[0.0, 0.975]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / PRIMARY (verified) / CEO departure (B: new only) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=CEO departure (B: new only); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / agreement,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / kappa,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / reference positives,2,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / classifier positives,2,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / recall,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / precision 95% CI (Clopper-Pearson),"[0.1581, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / director-only departure / recall 95% CI (Clopper-Pearson),"[0.1581, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=director-only departure; recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / kappa,0.8889,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / reference positives,6,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / classifier positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / recall,0.8333,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / precision 95% CI (Clopper-Pearson),"[0.4782, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (FULL POOL - MECHANICAL) / recall 95% CI (Clopper-Pearson),"[0.3588, 0.9958]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (FULL POOL - MECHANICAL); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / n,3,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / agreement,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / classifier positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / precision 95% CI (Clopper-Pearson),n/a (no clf positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / PRIMARY (verified) / pre-announced (OUTCOME WINDOW ONLY) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=PRIMARY (verified); field=pre-announced (OUTCOME WINDOW ONLY); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / kappa,0.8696,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / reference positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / classifier positives,4,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / recall,0.8000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / precision 95% CI (Clopper-Pearson),"[0.3976, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / exec departure (A: any) / recall 95% CI (Clopper-Pearson),"[0.2836, 0.9949]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (A: any); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / kappa,0.8696,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / reference positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / classifier positives,4,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / recall,0.8000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); recall
